num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye
ID_598027;358632;01/02/2022;9.9;;8.95;;18.85
ID_598027;362186;16/02/2022;128;-15;10.95;;123.95
ID_598057;307996;04/06/2021;113.5;-20;4.49;;97.99
ID_598057;314210;05/07/2021;137.5;-15;44;;166.5
ID_598104;364101;25/02/2022;155;-20;19.49;;154.49
ID_598104;372015;09/04/2022;310;-20;25;-25;290
ID_598187;320453;03/12/2021;63.5;;8.49;;71.99
ID_598187;343138;25/11/2021;83.5;;9.95;;93.45
ID_598221;317579;21/07/2021;4.9;;3.99;;8.89
ID_598221;335087;03/11/2021;162;;7.99;;169.99
ID_598247;307529;01/06/2021;84;-25;4.49;;63.49
ID_598247;361220;10/02/2022;39;;4.49;;43.49
ID_598250;307534;01/06/2021;28;;3.99;;31.99
ID_598250;310715;20/06/2021;55;;4.99;;59.99
ID_598250;312217;28/06/2021;89;;19.49;;108.49
ID_598250;314326;06/07/2021;61.9;;4.49;;66.39
ID_598250;320786;06/12/2021;33;;8;;41
ID_598250;333665;27/10/2021;19;;3.99;;22.99
ID_598250;336645;06/11/2021;31;;3.49;;34.49
ID_598252;308570;06/06/2021;80;-25;5.49;;60.49
ID_598260;310235;19/06/2021;55;;4.99;;59.99
ID_598260;345176;03/12/2021;40;;5.99;;45.99
ID_598299;337385;08/11/2021;45;;3.99;;48.99
ID_598299;372188;10/04/2022;39;;5.2;;44.2
ID_598299;382205;21/06/2022;100;;29.5;;129.5
ID_598352;307681;02/06/2021;1145;-25;84.99;;1204.99
ID_598393;367467;22/03/2022;28;;8;;36
ID_598393;386026;05/07/2022;669;;22.5;;691.5
ID_598447;321715;11/12/2021;245;-15;45.49;;275.49
ID_598447;333465;24/10/2021;189;-15;19.49;;193.49
ID_598457;309136;10/06/2021;85;-25;19.49;;79.49
ID_598457;312855;29/06/2021;22.5;;3.99;;26.49
ID_598457;343042;25/11/2021;32;;3.99;;35.99
ID_598457;351467;12/01/2022;95;;5.99;;100.99
ID_598527;308164;04/06/2021;398;-15;84.99;;467.99
ID_598550;308552;06/06/2021;89;-25;3.99;;67.99
ID_598550;311575;26/06/2021;196;-15;19.49;;200.49
ID_598561;308261;05/06/2021;600;-15;12.99;-3.39;594.6
ID_598570;308332;05/06/2021;450;-15;5.99;;440.99
ID_598570;348949;28/12/2021;115.4;-20;4.7;-4.7;95.4
ID_598698;349830;08/01/2022;32;;4.49;;36.49
ID_598773;308921;09/06/2021;437;-20;7.99;;424.99
ID_598773;311294;24/06/2021;409;;50;;459
ID_598901;315293;10/07/2021;250;-15;19.49;;254.49
ID_598901;341423;21/11/2021;24;;12.99;;36.99
ID_598901;349581;07/01/2022;41.5;;12.99;;54.49
ID_59894;279149;12/01/2021;37;;8;;45
ID_59894;316155;15/07/2021;14.5;;4.7;;19.2
ID_59894;339181;14/11/2021;10;;3.99;;13.99
ID_599068;334517;31/10/2021;56.7;;4.49;-4.49;56.7
ID_599068;363457;22/02/2022;18;;6.49;;24.49
ID_599098;312789;29/06/2021;139.8;-15;19.49;;144.29
ID_599098;398935;13/10/2022;32.5;;12;;44.5
ID_599114;381996;21/06/2022;58.5;;25;;83.5
ID_599133;326435;12/09/2021;609;;53.19;-53.19;609
ID_599231;313347;01/07/2021;40.6;;9.6;;50.2
ID_599231;313351;01/07/2021;34;;8;;42
ID_599231;313495;02/07/2021;119;-20;9.99;;108.99
ID_599346;310035;18/06/2021;1954;-15;65;;2004
ID_599401;329927;28/09/2021;92;;29.99;;121.99
ID_599401;366687;16/03/2022;52.5;;4.49;;56.99
ID_599401;402176;08/11/2022;42;;5.99;;47.99
ID_599471;310555;19/06/2021;277.5;;19.49;-5.09;291.9
ID_599471;310560;19/06/2021;380;;45.49;;425.49
ID_599471;318655;25/07/2021;55;-5.5;12.99;;62.49
ID_599471;318658;25/07/2021;450;;29.99;-29.99;450
ID_599496;356388;26/01/2022;55;;8;;63
ID_599524;311421;25/06/2021;29;;3.99;;32.99
ID_599524;371933;09/04/2022;85;;12.25;;97.25
ID_599614;354549;21/01/2022;22;;6.49;;28.49
ID_599636;310884;21/06/2021;142;;11.2;;153.2
ID_599636;339987;17/11/2021;45;;6.8;;51.8
ID_599637;310886;21/06/2021;58;;4.99;;62.99
ID_599637;324264;29/12/2021;49;;4.99;;53.99
ID_599653;355973;24/01/2022;30;-6;8;;32
ID_599653;406370;03/12/2022;57.5;;7.2;;64.7
ID_599684;311028;23/06/2021;240;-15;45.49;;270.49
ID_599684;312548;29/06/2021;130;-15;45.49;;160.49
ID_599684;372886;14/04/2022;18;;5.2;;23.2
ID_599684;406988;05/12/2022;69;;5.2;;74.2
ID_599772;311255;24/06/2021;58;;4.99;;62.99
ID_599772;334123;30/10/2021;24;;4.49;;28.49
ID_599772;334231;30/10/2021;52;;5.49;;57.49
ID_599772;399442;16/10/2022;25;;4.2;;29.2
ID_599995;322686;19/12/2021;50;;25;;75
ID_600045;327553;16/09/2021;11;;3.99;;14.99
ID_600045;335076;03/11/2021;7;;3.99;;10.99
ID_600045;335085;03/11/2021;24;;3.99;;27.99
ID_600113;312196;27/06/2021;197.8;-20;29.99;;207.79
ID_600113;313866;04/07/2021;16;;4.99;;20.99
ID_600113;360452;07/02/2022;29;;5.99;;34.99
ID_600239;312933;30/06/2021;48;;8;;56
ID_600239;324120;28/12/2021;93;;8;;101
ID_600239;349695;07/01/2022;168;;29.99;;197.99
ID_600239;355900;24/01/2022;88;;8;;96
ID_600239;355911;24/01/2022;57;;8;;65
ID_600304;312718;29/06/2021;56.5;;19.49;;75.99
ID_600304;327578;16/09/2021;69.45;;7.99;;77.44
ID_600304;330675;01/10/2021;19;;5.49;;24.49
ID_600304;363954;24/02/2022;240.5;-20;10.49;;230.99
ID_600304;364460;26/02/2022;39;;4.49;;43.49
ID_600304;368665;29/03/2022;22.5;;4.6;;27.1
ID_600304;368671;29/03/2022;;;5.99;;5.99
ID_600304;371059;07/04/2022;55;;7.2;;62.2
ID_600304;378315;26/05/2022;81;;19.5;;100.5
ID_600384;313116;30/06/2021;165;-20;19.49;;164.49
ID_600384;313853;03/07/2021;65.9;;5.99;;71.89
ID_600384;323653;24/12/2021;20.4;;4.49;;24.89
ID_600384;324121;28/12/2021;10.5;;3.49;;13.99
ID_600494;334736;01/11/2021;25;;4.49;;29.49
ID_600512;313543;02/07/2021;7;;3.99;;10.99
ID_600611;313959;04/07/2021;324;-20;58;;362
ID_600719;314228;05/07/2021;41.5;;5.99;;47.49
ID_600719;314401;07/07/2021;6;;3.99;;9.99
ID_600724;314269;05/07/2021;250;-20;19.49;;249.49
ID_600724;394888;13/09/2022;43;;5.5;;48.5
ID_600738;314965;09/07/2021;8.5;;4.49;;12.99
ID_600738;353575;18/01/2022;41.9;;4.99;;46.89
ID_600738;353578;18/01/2022;30;;6.49;;36.49
ID_600738;388694;15/07/2022;53.4;;27;;80.4
ID_600770;314299;06/07/2021;350;;29.99;;379.99
ID_600788;314324;06/07/2021;52;;4.49;;56.49
ID_600788;321967;13/12/2021;50;;29.99;;79.99
ID_600788;402642;10/11/2022;79;;6.5;12;97.5
ID_600826;314371;06/07/2021;710;-15;65;;760
ID_600858;327524;16/09/2021;950;-20;29.99;;959.99
ID_600858;331017;03/10/2021;19.5;;4.7;;24.2
ID_600858;331904;10/10/2021;72.5;;9.6;;82.1
ID_600858;365537;05/03/2022;95;;19.49;;114.49
ID_600858;381296;15/06/2022;98.5;;9.49;;107.99
ID_600911;379288;02/06/2022;79;;8.49;;87.49
ID_600911;384712;29/06/2022;39;;22.5;;61.5
ID_600911;386598;07/07/2022;155;;22.5;;177.5
ID_600953;403141;13/11/2022;14;;8.99;;22.99
ID_601113;315787;13/07/2021;21;;8;;29
ID_601113;327679;17/09/2021;133.5;-15;5.99;-5.99;118.5
ID_601113;341944;23/11/2021;29;;6.8;;35.8
ID_601113;353524;18/01/2022;18.8;-3.76;4.99;;20.03
ID_601322;352100;14/01/2022;42.9;;5.99;;48.89
ID_601354;319722;30/07/2021;184;-18.4;29.99;-29.99;165.6
ID_601354;321706;11/12/2021;51;;9.99;;60.99
ID_601354;345352;04/12/2021;11.5;;4.49;;15.99
ID_601354;350434;09/01/2022;22.5;;3.99;;26.49
ID_601354;386556;07/07/2022;299;;31;;330
ID_601395;321460;09/12/2021;33;;4.7;;37.7
ID_601632;355023;22/01/2022;31.5;;12.99;;44.49
ID_601764;322975;20/12/2021;25;;3.99;;28.99
ID_601825;315359;11/07/2021;150;-20;29.99;;159.99
ID_601883;316161;15/07/2021;5;;4.7;;9.7
ID_602067;316356;16/07/2021;13.7;-1.37;5.99;;18.32
ID_602067;316929;18/07/2021;19.45;-1.95;3.99;-3.99;17.51
ID_602067;325716;10/09/2021;41;;5.49;;46.49
ID_602067;353158;17/01/2022;31.25;-6.25;5.49;;30.49
ID_602067;391407;05/12/2022;24;;5.99;;29.99
ID_602091;328537;22/09/2021;59.5;;3.99;;63.49
ID_602126;330213;30/09/2021;18;;6.8;;24.8
ID_602126;357995;30/01/2022;29;;6.8;;35.8
ID_602126;398191;09/10/2022;116;;15;;131
ID_602126;403079;13/11/2022;25.5;;5.2;;30.7
ID_602273;346878;12/12/2021;29;;6.8;;35.8
ID_602409;333469;24/10/2021;119;-15;8;;112
ID_602507;337548;09/11/2021;37.5;;4.49;;41.99
ID_602830;329740;28/09/2021;28;;11.2;;39.2
ID_603046;385701;03/07/2022;28.7;;7.2;;35.9
ID_603064;325573;09/09/2021;519;-15;12.99;-12.99;504
ID_603217;323580;23/12/2021;;;;;
ID_603217;375113;01/05/2022;25;;15;;40
ID_603217;378967;30/05/2022;129;-15;25;;139
ID_603238;386526;07/07/2022;85;;15.99;;100.99
ID_603240;357964;30/01/2022;58;;8;;66
ID_603240;367574;22/03/2022;495.9;;65;;560.9
ID_603242;317428;20/07/2021;55;;5.49;;60.49
ID_603242;317617;21/07/2021;183;-15;45.49;;213.49
ID_603242;323892;26/12/2021;83.5;;4.99;;88.49
ID_603242;330891;02/10/2021;24;;5.49;;29.49
ID_603242;333119;20/10/2021;119;-15;12.99;;116.99
ID_603242;333919;29/10/2021;40;;4.49;;44.49
ID_603242;390041;21/07/2022;54;;6.5;;60.5
ID_603242;396931;27/09/2022;69.5;;10;;79.5
ID_603322;316994;18/07/2021;72.5;-7.25;19.49;;84.74
ID_603322;316997;18/07/2021;125;-12.5;12.99;;125.49
ID_603504;317213;19/07/2021;188;-18.8;19.49;;188.69
ID_603516;317169;19/07/2021;68.45;;11.2;;79.65
ID_603516;317230;19/07/2021;14;;4.7;;18.7
ID_603678;347907;19/12/2021;12;;4.99;;16.99
ID_603715;317273;19/07/2021;338;-20;29.99;;347.99
ID_603715;323063;20/12/2021;200;;45.49;-45.49;200
ID_603715;404911;22/11/2022;1298;-20;50;-50;1278
ID_603823;362353;17/02/2022;50;;10.49;;60.49
ID_603919;337493;09/11/2021;62.5;;5.49;;67.99
ID_603962;322344;16/12/2021;120;-15;4.7;;109.7
ID_603962;330219;30/09/2021;39.5;;5.49;;44.99
ID_603962;396453;22/09/2022;24;;8.99;;32.99
ID_604174;317615;21/07/2021;149;-15;29.99;;163.99
ID_604297;335205;03/11/2021;139.5;;29.99;;169.49
ID_604379;344039;29/11/2021;57;;16;;73
ID_604379;401551;05/11/2022;52.5;;7.49;;59.99
ID_604439;323639;24/12/2021;12.5;;4.7;;17.2
ID_604458;367148;20/03/2022;214;;11.2;;225.2
ID_604458;370605;05/04/2022;25.8;;7.49;;33.29
ID_604458;374547;28/04/2022;32;;5.2;;37.2
ID_604655;376646;10/05/2022;163.8;-15;39.5;-39.5;148.8
ID_604675;342678;24/11/2021;29.5;;3.99;;33.49
ID_604675;361101;09/02/2022;29;;5.99;;34.99
ID_604675;365118;02/03/2022;29.5;;4.49;;33.99
ID_604761;329107;25/09/2021;49;;3.99;;52.99
ID_604761;373237;15/04/2022;18;;5.2;;23.2
ID_604761;376237;08/05/2022;22;;5.99;;27.99
ID_604761;403073;13/11/2022;87;;8.49;;95.49
ID_604767;330580;01/10/2021;40;;14.4;;54.4
ID_604782;334088;30/10/2021;20;;6.8;;26.8
ID_604782;334100;30/10/2021;54;;5.49;;59.49
ID_604782;336697;06/11/2021;50;;4.99;;54.99
ID_604914;346885;12/12/2021;42;;12.99;;54.99
ID_604914;371487;08/04/2022;60;;5.99;;65.99
ID_605008;320643;05/12/2021;28.5;;4.49;;32.99
ID_605008;350278;09/01/2022;19.9;;3.99;;23.89
ID_605008;364972;01/03/2022;53;;4.49;;57.49
ID_605029;374380;26/04/2022;49;;5.99;;54.99
ID_605166;331128;04/10/2021;76;;5.99;;81.99
ID_605166;354406;20/01/2022;475;-155;35;;355
ID_605166;358046;30/01/2022;106.5;-21.3;25;;110.2
ID_605340;318772;25/07/2021;300;-20;29.99;;309.99
ID_605346;318617;25/07/2021;450;-20;29.99;;459.99
ID_605390;357863;29/01/2022;450;-15;29.99;;464.99
ID_605391;348728;26/12/2021;175;;19.49;-19.49;175
ID_605407;318882;26/07/2021;178;-15;29.99;;192.99
ID_605407;329576;27/09/2021;16;;5.49;;21.49
ID_605407;360226;06/02/2022;24;;4.99;;28.99
ID_605427;319568;30/07/2021;15;;4.7;;19.7
ID_605427;319807;31/07/2021;24;;4.7;;28.7
ID_605427;320234;01/12/2021;13;;4.7;;17.7
ID_605427;320239;01/12/2021;19;;4.7;;23.7
ID_605427;324772;03/09/2021;13.5;;4.49;;17.99
ID_605483;318705;25/07/2021;300;-20;29.99;;309.99
ID_605526;319512;30/07/2021;55;;19.49;;74.49
ID_605526;327993;18/09/2021;46;;3.99;;49.99
ID_605526;345895;07/12/2021;124;-20;12.99;;116.99
ID_605593;390904;28/07/2022;23.9;;5.5;-5.5;23.9
ID_605593;391499;05/12/2022;27.2;;5.5;-5.5;27.2
ID_605597;346027;08/12/2021;21;;3.49;;24.49
ID_605597;372127;09/04/2022;118;;12.25;-12.25;118
ID_605597;376478;09/05/2022;369;-20;31;;380
ID_605597;376800;11/05/2022;59;;12.99;;71.99
ID_605597;404793;21/11/2022;396;-20;17.5;;393.5
ID_605662;319074;27/07/2021;174;-20;29.99;-29.99;154
ID_605662;338144;11/11/2021;66.5;;5.99;;72.49
ID_605665;319049;27/07/2021;102.35;-20;4.7;-4.7;82.35
ID_605678;337461;09/11/2021;24;;4.49;;28.49
ID_605678;384598;28/06/2022;7.5;;4.6;;12.1
ID_605678;384606;28/06/2022;25;;4.6;;29.6
ID_605724;319140;28/07/2021;178;-20;29.99;;187.99
ID_605724;355628;23/01/2022;29;;4.49;;33.49
ID_605724;364500;26/02/2022;310;-15;29.99;;324.99
ID_605833;319356;29/07/2021;105.6;-20;4.7;-4.7;85.6
ID_605850;319368;29/07/2021;55;;19.49;;74.49
ID_605985;319781;31/07/2021;390;-39;29.99;-29.99;351
ID_605987;319490;30/07/2021;52;;4.7;-4.7;52
ID_605987;321681;11/12/2021;14.4;;4.7;-4.7;14.4
ID_606053;324217;28/12/2021;61;;4.49;;65.49
ID_606116;319745;30/07/2021;7;;3.99;;10.99
ID_606116;399720;19/10/2022;72;;25;;97
ID_606126;319826;01/12/2021;135;-15;35;;155
ID_606126;328131;19/09/2021;120;;10.95;;120
ID_606176;323621;24/12/2021;94;;29.99;;123.99
ID_606182;388435;13/07/2022;310;-15;25;-25;295
ID_606182;393298;25/12/2022;155;-20;17.4;;152.4
ID_606253;332935;18/10/2021;534;-15;12.99;;531.99
ID_606253;367146;20/03/2022;75;;3.99;;78.99
ID_606253;393445;27/12/2022;150.5;;14.5;;165
ID_606377;385848;03/07/2022;57;;7.2;;64.2
ID_606483;319856;01/12/2021;50;;19.49;;69.49
ID_606510;352179;15/01/2022;110.3;;12.8;;123.1
ID_606510;352252;15/01/2022;191.8;;14.4;;206.2
ID_606510;375342;02/05/2022;63.5;;7.2;-7.2;63.5
ID_606510;377999;24/05/2022;25;;5.2;;30.2
ID_606517;331787;09/10/2021;253;-15;14.4;;252.4
ID_606525;319965;01/12/2021;145.5;;29.99;-29.99;145.5
ID_606525;320042;01/12/2021;50;;19.49;;69.49
ID_606564;320083;01/12/2021;40;;4.7;-4.7;40
ID_606734;342752;24/11/2021;55;;8;;63
ID_606764;320338;02/12/2021;44;;4.7;-4.7;44
ID_606764;348464;23/12/2021;85;;19.49;;104.49
ID_606795;320377;02/12/2021;32.8;;4.7;-4.7;32.8
ID_606845;320419;03/12/2021;194;-15;29.99;;208.99
ID_606930;375485;03/05/2022;130;;8.49;;138.49
ID_606988;372987;14/04/2022;17;;7.49;;24.49
ID_607022;359656;04/02/2022;113;-20;12.99;-4.5;101.49
ID_607022;360264;06/02/2022;22;;4.49;;26.49
ID_607039;323974;27/12/2021;87;;4.49;;91.49
ID_607039;338245;11/11/2021;749;;58;;807
ID_607039;338250;11/11/2021;59;;12.99;;71.99
ID_607039;387509;09/07/2022;35;;5.2;;40.2
ID_607046;343223;26/11/2021;23.95;;4.7;;28.65
ID_607063;320679;05/12/2021;7;;3.99;;10.99
ID_607063;320981;06/12/2021;15.95;;4.7;-4.7;15.95
ID_607063;320982;06/12/2021;22;;3.99;;25.99
ID_607063;334587;01/11/2021;27.35;;8;;35.35
ID_607063;337325;08/11/2021;56;;4.7;;60.7
ID_607063;356518;26/01/2022;5.5;;4.7;;10.2
ID_607063;359160;02/02/2022;69;;12.99;;81.99
ID_607063;391158;01/12/2022;39.5;;5.5;-5.5;39.5
ID_607084;327117;15/09/2021;29;;6.8;;35.8
ID_607084;374798;30/04/2022;85;;22.5;;107.5
ID_607087;320713;05/12/2021;23.2;;4.7;-4.7;23.2
ID_607087;320714;05/12/2021;23.95;;4.7;-4.7;23.95
ID_607087;336119;04/11/2021;12.5;;3.49;;15.99
ID_607174;320815;06/12/2021;220;;29.99;-29.99;220
ID_607254;395728;17/09/2022;102;-20;10;;92
ID_607490;348910;28/12/2021;55;;12.99;;67.99
ID_607490;404593;19/11/2022;59;;15.99;;74.99
ID_607505;338921;13/11/2021;15;;3.99;;18.99
ID_607505;343614;27/11/2021;199;-15;22;;206
ID_607505;407943;11/12/2022;30;;7.49;;37.49
ID_607563;324981;04/09/2021;29.5;;8;;37.5
ID_60767;327269;15/09/2021;45;;8;;53
ID_60767;348277;22/12/2021;30;;9.6;;39.6
ID_60767;381392;15/06/2022;37.5;;8.49;;45.99
ID_60767;408730;28/12/2022;125;;22.5;;147.5
ID_607835;407281;06/12/2022;25;;4.6;;29.6
ID_607899;349649;07/01/2022;25.5;;8;;33.5
ID_607964;325217;06/09/2021;24.5;;4.49;;28.99
ID_608137;324299;29/12/2021;115;-15;12.99;;112.99
ID_608315;347739;17/12/2021;112;;6.8;;118.8
ID_608431;321135;07/12/2021;244;-15;58;;287
ID_608431;349468;06/01/2022;627;;58;;685
ID_608431;356115;25/01/2022;410;;29.99;;439.99
ID_608431;387329;09/07/2022;362.5;-72.5;65;-65;290
ID_608431;387331;09/07/2022;150;;17.4;-17.4;150
ID_608467;321131;07/12/2021;55;;6.8;;61.8
ID_608608;322084;14/12/2021;19;;4.7;;23.7
ID_608612;351529;13/01/2022;400.7;;29.99;;430.69
ID_608612;357435;29/01/2022;195;-39;19.49;;175.49
ID_608612;357443;29/01/2022;494;;19.49;-19.49;494
ID_608612;361858;13/02/2022;125;-20;4.99;;109.99
ID_608634;327152;15/09/2021;59.6;;11.2;;70.8
ID_608634;329794;28/09/2021;8;;4.99;;12.99
ID_608634;331310;05/10/2021;135;-15;9.6;;129.6
ID_608731;350852;10/01/2022;69;;9.99;;78.99
ID_608744;354474;20/01/2022;25;;6.49;;31.49
ID_608773;344116;29/11/2021;28.4;;4.49;;32.89
ID_608863;321232;08/12/2021;80.8;;4.7;-4.7;80.8
ID_608989;321485;09/12/2021;68;;4.7;-4.7;68
ID_608989;332857;17/10/2021;;;;4.49;4.49
ID_609082;336240;05/11/2021;24.5;;8;;32.5
ID_609141;327077;15/09/2021;49;;5.99;;54.99
ID_609141;327665;17/09/2021;44.5;;4.49;-4.49;44.5
ID_609150;321390;08/12/2021;23.95;;4.7;-4.7;23.95
ID_609221;324191;28/12/2021;62.5;;9.6;;72.1
ID_609318;324549;01/09/2021;230;-15;29.99;;244.99
ID_609318;326948;14/09/2021;29;;3.99;;32.99
ID_609366;322572;18/12/2021;10;;3.99;;13.99
ID_609388;321497;09/12/2021;40;;19.49;;59.49
ID_609403;340230;17/11/2021;17.5;;4.49;;21.99
ID_609403;341312;20/11/2021;20;;4.7;-4.7;20
ID_609403;358341;31/01/2022;259;-20;19.49;;258.49
ID_609403;375518;03/05/2022;;;;;
ID_609415;338242;11/11/2021;46;;3.99;;49.99
ID_609461;334644;01/11/2021;68.35;;11.2;;79.55
ID_609495;359786;04/02/2022;25;;9.6;;34.6
ID_609498;331409;06/10/2021;310;;14.4;;324.4
ID_609498;345927;07/12/2021;55;;4.49;-4.49;55
ID_609498;364125;25/02/2022;21;;8;;29
ID_609567;391900;10/12/2022;102.5;-20;16.5;;99
ID_609668;321783;12/12/2021;101.6;-20;4.7;-4.7;81.6
ID_609680;321798;12/12/2021;32.8;;4.7;-4.7;32.8
ID_609695;321801;12/12/2021;71.85;;4.7;-4.7;71.85
ID_609710;322097;14/12/2021;62.4;;4.7;-4.7;62.4
ID_609776;321847;13/12/2021;62.4;-10;4.7;-4.7;52.4
ID_609776;321853;13/12/2021;62.4;-10;4.7;-4.7;52.4
ID_609777;368272;26/03/2022;175;;12.99;-12.99;175
ID_609785;321869;13/12/2021;32.8;;4.7;-4.7;32.8
ID_609841;399092;14/10/2022;12;;6.5;;18.5
ID_609983;334329;31/10/2021;25;;3.99;;28.99
ID_609983;376416;09/05/2022;16;;8.49;;24.49
ID_609983;383987;27/06/2022;10.9;;15.99;;26.89
ID_610046;322234;15/12/2021;15.95;;4.7;-4.7;15.95
ID_610046;322270;15/12/2021;42.5;;5.49;;47.99
ID_610154;336208;05/11/2021;204;-42;29.99;-29.99;162
ID_610167;322440;17/12/2021;32.8;;4.7;-4.7;32.8
ID_610174;322447;17/12/2021;23.95;;4.7;-4.7;23.95
ID_610200;322471;17/12/2021;18.5;;7.49;;25.99
ID_610281;322660;19/12/2021;32.8;;4.7;-4.7;32.8
ID_610311;322708;19/12/2021;76.8;;4.7;-4.7;76.8
ID_610338;322738;20/12/2021;151;-20;7.99;;138.99
ID_610338;322995;20/12/2021;47;;4.99;;51.99
ID_610378;322948;20/12/2021;60.8;;4.7;-4.7;60.8
ID_610436;327921;18/09/2021;37.8;;9.6;;47.4
ID_610436;328137;19/09/2021;55;;12.99;;67.99
ID_610436;330290;30/09/2021;42;;8;;50
ID_610436;338892;13/11/2021;21.95;;6.8;;28.75
ID_610436;369580;02/04/2022;41.5;;10;;51.5
ID_610436;396821;26/09/2022;22;;8.5;;30.5
ID_610436;404236;18/11/2022;29.1;;6.5;;35.6
ID_610445;323138;21/12/2021;36.8;;4.7;-4.7;36.8
ID_610575;323386;22/12/2021;118;-15;19.49;;122.49
ID_610685;323554;23/12/2021;167;-20;25.6;;172.6
ID_610727;339536;15/11/2021;20;;4.49;;24.49
ID_610727;342834;25/11/2021;17.95;;3.99;;21.94
ID_610727;350825;10/01/2022;30.9;;4.49;;35.39
ID_610727;354797;21/01/2022;37.9;-7.58;5.99;;36.31
ID_610768;323791;25/12/2021;99;;19.49;;118.49
ID_610846;326589;13/09/2021;118;-15;8;;111
ID_610846;326609;13/09/2021;10;;4.7;;14.7
ID_610868;325922;10/09/2021;110;-15;9.99;;104.99
ID_610977;333868;29/10/2021;30;;4.49;;34.49
ID_610977;386278;06/07/2022;19;;5.5;;24.5
ID_611059;324878;04/09/2021;127.5;-20;9.99;;117.49
ID_611059;335194;03/11/2021;98;;9.99;;107.99
ID_611059;362871;19/02/2022;53;;10.49;;63.49
ID_611059;370936;06/04/2022;248;;52.99;;300.99
ID_611060;338262;12/11/2021;37;;4.7;;41.7
ID_611348;375842;05/05/2022;54;;5.2;;59.2
ID_611350;371070;07/04/2022;619;;50;-50;619
ID_611350;373092;14/04/2022;8.5;;4.6;;13.1
ID_611350;384630;28/06/2022;90;;7.2;;97.2
ID_611350;384633;28/06/2022;258;-15;17.4;;260.4
ID_611386;377047;13/05/2022;41.5;;8.99;;50.49
ID_611473;387735;10/07/2022;19;;4.6;;23.6
ID_611564;336343;05/11/2021;23.6;;4.49;;28.09
ID_611564;353752;18/01/2022;;;;4.99;4.99
ID_611564;353754;18/01/2022;11;-2.2;4.99;;13.79
ID_611564;390365;23/07/2022;28;-5.6;0.09;;22.49
ID_611590;373689;17/04/2022;85;;15.99;;100.99
ID_611617;347055;13/12/2021;97.5;;12.99;-12.99;97.5
ID_611617;399810;20/10/2022;341;;14.5;;355.5
ID_611652;406962;05/12/2022;37;;5.2;;42.2
ID_611746;348310;23/12/2021;525;;53.19;-53.19;525
ID_611746;385026;30/06/2022;193.5;;37.5;;231
ID_611746;399994;21/10/2022;;;12;;12
ID_611746;399995;21/10/2022;;;;;
ID_611816;325943;10/09/2021;81;;4.99;;85.99
ID_611816;329442;26/09/2021;17;;5.99;;22.99
ID_611816;349231;02/01/2022;47;;4.99;;51.99
ID_611816;372468;11/04/2022;84;;8.49;;92.49
ID_611816;373963;21/04/2022;14;;5.2;;19.2
ID_611816;380373;09/06/2022;97.5;;17.4;;114.9
ID_611816;396061;20/09/2022;19;;5.99;;24.99
ID_611816;397477;04/10/2022;29.5;;5.99;;35.49
ID_612089;363238;21/02/2022;13.5;;4.49;;17.99
ID_612089;370924;06/04/2022;113;;5.2;;118.2
ID_612218;373652;17/04/2022;89;;15.99;;104.99
ID_612358;330222;30/09/2021;102;;29.99;;131.99
ID_612358;353558;18/01/2022;95;;19.49;;114.49
ID_612460;340573;18/11/2021;55;;4.99;;59.99
ID_612460;346109;08/12/2021;926;-15;45.49;-45.49;911
ID_612460;349278;03/01/2022;95;;4.49;;99.49
ID_612460;350060;08/01/2022;89;;19.49;;108.49
ID_612460;366167;10/03/2022;358;;29.99;;387.99
ID_612644;393404;26/12/2022;27;;5.2;;32.2
ID_612741;327164;15/09/2021;58;;8;;66
ID_613150;334916;02/11/2021;74.3;;9.6;;83.9
ID_613210;356909;28/01/2022;26.7;-5.34;6.49;;27.85
ID_613210;368972;30/03/2022;59.5;;12.25;;71.75
ID_613210;398365;10/10/2022;19;;9.49;;28.49
ID_613433;391130;01/12/2022;100;;10;;110
ID_613457;325674;10/09/2021;42.5;;12.99;-12.99;42.5
ID_613457;367496;22/03/2022;217.9;;44;;261.9
ID_613457;406236;01/12/2022;40;;8.49;;48.49
ID_613504;326737;13/09/2021;56.65;;5.99;;62.64
ID_613504;337352;08/11/2021;136;;6.8;;142.8
ID_613573;337308;08/11/2021;16;;4.7;;20.7
ID_613573;338706;13/11/2021;32.5;;3.49;;35.99
ID_613573;339465;15/11/2021;21;;3.99;;24.99
ID_613573;340583;18/11/2021;29;;3.99;;32.99
ID_613573;343331;26/11/2021;89;;19.49;;108.49
ID_613573;357152;28/01/2022;35;;4.49;;39.49
ID_613714;384400;28/06/2022;139;;22.5;;161.5
ID_613734;357236;28/01/2022;108;;12.99;;120.99
ID_613830;324990;04/09/2021;69;;12.99;;81.99
ID_613830;339212;14/11/2021;43.5;;5.49;;48.99
ID_613830;350564;10/01/2022;29.3;;4.99;;34.29
ID_613830;356162;25/01/2022;68.65;-13.73;12.99;-4.5;63.41
ID_613910;330548;01/10/2021;14;;4.49;;18.49
ID_614028;335826;04/11/2021;163;-20;35;;178
ID_614028;344227;29/11/2021;27;-15;5.49;;17.49
ID_614196;336459;05/11/2021;12.5;;4.49;;16.99
ID_614616;339053;14/11/2021;10;;7.49;;17.49
ID_614617;362399;17/02/2022;39;;6.5;;45.5
